RTDTimestamp,RepeatedHourFlag,IntervalId,IntervalEnding,IntervalRepeatedHourFlag,SettlementPoint,SettlementPointType,LMP
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HLSES_UNIT3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HLSES_UNIT4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HLSES_UNIT5,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HORSECRK_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HOVEY_GEN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HRFDWIND_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,HWF_HWFG1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,H_HOLLO_WND1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INDN_INDNNWP,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,IND_INADALE1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCOSW_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCOSW_STG,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCOS_CTG1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCOS_CTG2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCO_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCO_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INGLCO_PUN3,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,INKS_INKS_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,IN_INDNENR,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,IN_INDNENR_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JACKCNTY_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JACKCNTY_CT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JACKCNTY_CT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JACKCNTY_STG,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JCKCNTY2_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JCKCNTY2_CT3,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JCKCNTY2_CT4,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,JCKCNTY2_ST2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KEECHI_U1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KEO_KEO_SM1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KING_KINGNE,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KING_KINGNW,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KING_KINGSE,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KING_KINGSW,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KMCHI_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,KMCHI_CC2,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LAMESASLR_G,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LARDVFTN_G4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LARDVFTN_G5,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LASSO_GEN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LEG_LEG_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LEG_LEG_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LEONLCPCT1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LEONLCPCT3_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LFBIO_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGD_LANGFORD,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_LGE_GT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_LGE_GT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_LGE_STG,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGE_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LGW_UNIT_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHM_CVC_G4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHM_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHM_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHORN_N_U1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHSES_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LHSES_UNIT2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LNCRK_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LONEWOLF_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LOSTPI_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LOS_LOSTPGT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LOS_LOSTPGT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LOS_LOSTPST1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CC2,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CT11,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CT12,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CT21,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_CT22,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_UNIT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LPCCS_UNIT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LV1A_LV1B,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LV3_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LV3_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LV4_UNIT_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LV5_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_AEN,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_CPS,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_HOUSTON,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_LCRA,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_NORTH,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_RAYBN,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_SOUTH,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,LZ_WEST,LZ,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MARBFA,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MARIAH_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MAR_MARSFOG1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MAR_MARSFOG2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MAR_MARSFOG3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MCDLD_FCSBW1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MCSES_UNIT6,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MCSES_UNIT7,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MCSES_UNIT8,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MDANP_CT1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MDANP_CT3_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MDANP_CT5_6,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MESQCRK_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MGSES_CT123,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MGSES_CT456,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MIAM1_G1_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MIL_MILG1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MIL_MILG345,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MIRAGE_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MIRASOLE_GEN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MLSES_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MLSES_UNIT2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MLSES_UNIT3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MNSES_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MNSES_UNIT2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MNSES_UNIT3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MOZART_WIND1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,MWEC_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NACPW_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NBOHR_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NCARBIDEG8,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NCARBIDE_1_7,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NCARBID_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NCARBID_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NEDIN_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NED_NEDIN_G1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NED_NEDIN_G2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NED_NEDIN_G3,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NUECES_B_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NUE_NUECESG7,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NUE_NUECESG8,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NUE_NUECESG9,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,NWF_NWF1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OECCS_1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OECCS_2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OECCS_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OECCS_CC2,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OGSES_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OGSES_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OKLA_OKLA_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OLIN_OLING_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OLIN_OLING_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OLIN_OLING_3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OLIN_OLING_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OWF_OWF,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OXY_OXY_CCG1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OXY_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,OXY_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_S_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_S_CT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_S_CT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_S_ST1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T1_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T1_CT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T1_CT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T1_ST1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T2_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T2_CT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T2_CT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PANDA_T2_ST1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PAP1_PAP1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PB2SES_CT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PB2SES_CT2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PB2SES_CT3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PB2SES_CT4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PB2SES_CT5,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PC_NORTH_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PC_SOUTH_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PEARSA_1_24,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PEAR_PEARS_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PEAR_PEARS_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PENA_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PH1_UNIT1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PH2_U1_U2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PNPI_GT2_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PR_PR_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G3,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G4,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G5,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G6,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PSA_G7,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PUN3,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PUN4,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSA_PUN5,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSG_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSG_PSG_GT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSG_PSG_GT3,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PSG_PSG_ST1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,PYR_PYRON1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,QALSW_ALL,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,QALSW_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,QALSW_CC2,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RAYBURN_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RAYBURN_G1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RAYB_G78910,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RDCAN_RDCNY1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,REDFISH_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,REDGATE_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,REROCK_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RHESS_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIGGIN_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIONOG_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIONOG_CT1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIONOG_CT2,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIONOG_CT3,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RIONOG_ST1,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_AGR_A,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_AGR_B,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_AGR_C,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_AGR_D,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_GSU0,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_GSU1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_DEC_GSU2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_ECEC_HOLT,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_OCI_ALAMO,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_RTS1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_SR_WIND1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RN_TOSBATT,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,ROUTE66_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,RSK_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SALVTION_GEN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANDHSYD1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANDHSYD3_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANDHSYD6_7,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANDHSYD_5AC,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANDHSYD_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SANTACRU_ALL,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SAN_SANMIGG1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SC2SES_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCES_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_PUN3,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_PUN4,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_SCLPC_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_SCLPC_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_SCLPC_3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCLP_SCLPC_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SCSES_UNIT2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SD5SES_5,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SDSES_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SDSES_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SDSES_PUN3,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SDSES_PUN4,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SDSES_UNIT4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SENATEWD_1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SGM_SIGNALMT,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SHANNONW_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SILASRAY_CC1,LCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SIL_SILAS_10,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SIL_SILAS_6,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SIL_SILAS_9,PCCRN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SIRIUS_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SJS_SJS_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SJS_SJS_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SKY1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SLTFRK_UN1_2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_PUN1,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_PUN2,PUN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_SL_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_SL_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_SL_G3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SL_SL_G4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SOLARA_UNIT1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SPLAIN1_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SPLAIN2_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SPNC_SPNCE_4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SPNC_SPNCE_5,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SPTX12B_RN,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SRB_SRB_G1,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SRB_SRB_G2,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SRB_SRB_G3,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SRB_SRB_G4,RN,26.58
08/19/2018 22:50:01,N,1,08/19/2018 22:55:00,N,SRB_SRB_GT12,RN,26.58
