DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/19/2018,6,2,HB_BUSAVG,SH,18.91,N
08/19/2018,6,1,HB_BUSAVG,SH,18.82,N
08/19/2018,5,4,HB_BUSAVG,SH,18.71,N
08/19/2018,5,3,HB_BUSAVG,SH,18.53,N
08/19/2018,5,2,HB_BUSAVG,SH,18.51,N
08/19/2018,5,1,HB_BUSAVG,SH,18.44,N
08/19/2018,4,4,HB_BUSAVG,SH,18.34,N
08/19/2018,4,3,HB_BUSAVG,SH,18.44,N
08/19/2018,4,2,HB_BUSAVG,SH,18.52,N
08/19/2018,4,1,HB_BUSAVG,SH,18.52,N
08/19/2018,3,4,HB_BUSAVG,SH,18.52,N
