Date,SettlementPointPrice
2018-08-28 08:00:00,17.02
2018-08-28 08:15:00,17.68
2018-08-28 08:30:00,17.44
2018-08-28 08:45:00,18.14
2018-08-28 09:00:00,17.76
2018-08-28 09:15:00,17.16
2018-08-28 09:30:00,17.8
2018-08-28 09:45:00,17.88
2018-08-28 10:00:00,16.46
2018-08-28 10:15:00,11.6
2018-08-28 10:30:00,8.92
2018-08-28 10:45:00,12.82
2018-08-28 11:00:00,11.01
2018-08-28 11:15:00,-5.13
2018-08-28 11:30:00,-6.87
2018-08-28 11:45:00,-2.08
2018-08-28 12:00:00,-0.63
2018-08-28 12:15:00,0.34
2018-08-28 12:30:00,9.99
2018-08-28 12:45:00,27.56
2018-08-28 13:00:00,27.55
2018-08-28 13:15:00,26.57
2018-08-28 13:30:00,29.68
2018-08-28 13:45:00,34.55
2018-08-28 14:00:00,55.33
2018-08-28 14:15:00,37.56
2018-08-28 14:30:00,34.09
2018-08-28 14:45:00,36.31
2018-08-28 15:00:00,36.16
2018-08-28 15:15:00,34.71
2018-08-28 15:30:00,33.28
2018-08-28 15:45:00,33.53
2018-08-28 16:00:00,34.56
2018-08-28 16:15:00,36.02
2018-08-28 16:30:00,35.87
2018-08-28 16:45:00,34.37
2018-08-28 17:00:00,35.28
2018-08-28 17:15:00,35.38
2018-08-28 17:30:00,35.02
2018-08-28 17:45:00,34.88
2018-08-28 18:00:00,33.71
2018-08-28 18:15:00,34.81
2018-08-28 18:30:00,35.52
2018-08-28 18:45:00,33.94
2018-08-28 19:00:00,32.64
2018-08-28 19:15:00,30.09
2018-08-28 19:30:00,30.06
2018-08-28 19:45:00,30.72
2018-08-28 20:00:00,30.37
2018-08-28 20:15:00,29.66
2018-08-28 20:30:00,28.06
2018-08-28 20:45:00,23.25
2018-08-28 21:00:00,14.3
2018-08-28 21:15:00,13.61
2018-08-28 21:30:00,18.42
2018-08-28 21:45:00,13.89
2018-08-28 22:00:00,4.47
2018-08-28 22:15:00,11.82
2018-08-28 22:30:00,17.21
2018-08-28 22:45:00,17.07
2018-08-28 23:00:00,17.24
2018-08-28 23:15:00,19.69
2018-08-28 23:30:00,17.79
2018-08-28 23:45:00,16.75
2018-08-29 00:00:00,16.72
2018-08-29 00:15:00,18.75
2018-08-29 00:30:00,16.77
2018-08-29 00:45:00,16.66
2018-08-29 01:00:00,16.49
2018-08-29 01:15:00,16.38
2018-08-29 01:30:00,16.23
2018-08-29 01:45:00,16.0
2018-08-29 02:00:00,15.79
2018-08-29 02:15:00,15.87
2018-08-29 02:30:00,15.86
2018-08-29 02:45:00,15.76
2018-08-29 03:00:00,15.75
2018-08-29 03:15:00,15.75
2018-08-29 03:30:00,15.62
2018-08-29 03:45:00,15.56
2018-08-29 04:00:00,15.61
2018-08-29 04:15:00,15.64
2018-08-29 04:30:00,15.72
2018-08-29 04:45:00,15.81
2018-08-29 05:00:00,15.95
2018-08-29 05:15:00,16.18
2018-08-29 05:30:00,16.45
2018-08-29 05:45:00,17.72
2018-08-29 06:00:00,53.68
2018-08-29 06:15:00,56.84
2018-08-29 06:30:00,90.64
2018-08-29 06:45:00,128.34
2018-08-29 07:00:00,127.18
2018-08-29 07:15:00,91.65
2018-08-29 07:30:00,92.32
2018-08-29 07:45:00,127.84
2018-08-29 08:00:00,77.26
2018-08-29 08:15:00,57.31
2018-08-29 08:30:00,21.41
2018-08-29 08:45:00,21.97
2018-08-29 09:00:00,18.49
2018-08-29 09:15:00,18.81
2018-08-29 09:30:00,20.4
2018-08-29 09:45:00,21.19
2018-08-29 10:00:00,22.62
2018-08-29 10:15:00,27.89
2018-08-29 10:30:00,31.86
2018-08-29 10:45:00,32.61
2018-08-29 11:00:00,31.86
2018-08-29 11:15:00,30.82
2018-08-29 11:30:00,31.83
2018-08-29 11:45:00,32.81
2018-08-29 12:00:00,34.34
2018-08-29 12:15:00,32.59
2018-08-29 12:30:00,33.32
2018-08-29 12:45:00,34.09
2018-08-29 13:00:00,35.24
