Date,SettlementPointPrice
2018-08-28 00:00:00,18.64
2018-08-28 00:15:00,18.42
2018-08-28 00:30:00,17.73
2018-08-28 00:45:00,17.42
2018-08-28 01:00:00,16.99
2018-08-28 01:15:00,16.66
2018-08-28 01:30:00,16.31
2018-08-28 01:45:00,16.05
2018-08-28 02:00:00,15.62
2018-08-28 02:15:00,15.83
2018-08-28 02:30:00,15.38
2018-08-28 02:45:00,14.59
2018-08-28 03:00:00,15.01
2018-08-28 03:15:00,15.05
2018-08-28 03:30:00,14.78
2018-08-28 03:45:00,14.88
2018-08-28 04:00:00,14.98
2018-08-28 04:15:00,15.54
2018-08-28 04:30:00,15.91
2018-08-28 04:45:00,16.12
2018-08-28 05:00:00,16.31
2018-08-28 05:15:00,16.71
2018-08-28 05:30:00,17.11
2018-08-28 05:45:00,17.38
2018-08-28 06:00:00,17.69
2018-08-28 06:15:00,17.94
2018-08-28 06:30:00,18.44
2018-08-28 06:45:00,18.72
2018-08-28 07:00:00,18.43
2018-08-28 07:15:00,18.14
2018-08-28 07:30:00,18.03
2018-08-28 07:45:00,18.19
2018-08-28 08:00:00,18.39
2018-08-28 08:15:00,18.78
2018-08-28 08:30:00,18.99
2018-08-28 08:45:00,19.12
2018-08-28 09:00:00,19.0
2018-08-28 09:15:00,18.73
2018-08-28 09:30:00,18.5
2018-08-28 09:45:00,18.39
2018-08-28 10:00:00,17.8
2018-08-28 10:15:00,16.86
2018-08-28 10:30:00,15.82
2018-08-28 10:45:00,16.91
2018-08-28 11:00:00,16.79
2018-08-28 11:15:00,40.64
2018-08-28 11:30:00,30.17
2018-08-28 11:45:00,24.58
2018-08-28 12:00:00,22.49
2018-08-28 12:15:00,21.85
2018-08-28 12:30:00,26.66
2018-08-28 12:45:00,27.98
2018-08-28 13:00:00,30.01
2018-08-28 13:15:00,33.09
2018-08-28 13:30:00,34.6
2018-08-28 13:45:00,37.98
2018-08-28 14:00:00,61.77
2018-08-28 14:15:00,38.84
2018-08-28 14:30:00,33.53
2018-08-28 14:45:00,33.94
2018-08-28 15:00:00,34.23
2018-08-28 15:15:00,34.21
2018-08-28 15:30:00,33.71
2018-08-28 15:45:00,33.71
2018-08-28 16:00:00,34.38
2018-08-28 16:15:00,35.65
2018-08-28 16:30:00,35.76
2018-08-28 16:45:00,34.17
2018-08-28 17:00:00,35.06
2018-08-28 17:15:00,34.79
2018-08-28 17:30:00,34.41
2018-08-28 17:45:00,34.16
2018-08-28 18:00:00,33.49
2018-08-28 18:15:00,33.19
2018-08-28 18:30:00,33.16
2018-08-28 18:45:00,31.69
2018-08-28 19:00:00,31.45
2018-08-28 19:15:00,30.18
2018-08-28 19:30:00,29.92
2018-08-28 19:45:00,30.44
2018-08-28 20:00:00,30.14
2018-08-28 20:15:00,30.08
2018-08-28 20:30:00,28.92
2018-08-28 20:45:00,26.99
2018-08-28 21:00:00,23.69
2018-08-28 21:15:00,21.51
2018-08-28 21:30:00,19.49
2018-08-28 21:45:00,17.2
2018-08-28 22:00:00,15.89
2018-08-28 22:15:00,17.72
2018-08-28 22:30:00,19.39
2018-08-28 22:45:00,19.25
2018-08-28 23:00:00,19.41
2018-08-28 23:15:00,20.24
2018-08-28 23:30:00,19.52
2018-08-28 23:45:00,19.03
2018-08-29 00:00:00,18.99
2018-08-29 00:15:00,27.09
2018-08-29 00:30:00,18.99
2018-08-29 00:45:00,18.89
2018-08-29 01:00:00,18.68
2018-08-29 01:15:00,18.55
2018-08-29 01:30:00,18.39
2018-08-29 01:45:00,18.15
2018-08-29 02:00:00,17.93
2018-08-29 02:15:00,18.02
2018-08-29 02:30:00,18.05
2018-08-29 02:45:00,17.93
2018-08-29 03:00:00,17.9
2018-08-29 03:15:00,17.9
2018-08-29 03:30:00,17.76
2018-08-29 03:45:00,17.71
2018-08-29 04:00:00,17.77
2018-08-29 04:15:00,17.81
2018-08-29 04:30:00,17.89
2018-08-29 04:45:00,17.99
2018-08-29 05:00:00,18.14
2018-08-29 05:15:00,18.37
2018-08-29 05:30:00,18.7
2018-08-29 05:45:00,19.09
2018-08-29 06:00:00,18.88
2018-08-29 06:15:00,19.24
2018-08-29 06:30:00,19.4
2018-08-29 06:45:00,19.21
2018-08-29 07:00:00,19.22
2018-08-29 07:15:00,19.34
2018-08-29 07:30:00,19.25
2018-08-29 07:45:00,19.07
2018-08-29 08:00:00,19.83
2018-08-29 08:15:00,20.04
2018-08-29 08:30:00,21.82
2018-08-29 08:45:00,22.74
2018-08-29 09:00:00,20.63
2018-08-29 09:15:00,20.23
